coin,timestamp,price,volume
USDC,2022-06-17 15:00:00+00:00,1.0013,22421764.5118
USDC,2022-06-17 16:00:00+00:00,1.0014,23612820.6791
USDC,2022-06-17 17:00:00+00:00,1.0014,10330136.5298
USDC,2022-06-17 18:00:00+00:00,1.0013,13010402.4082
USDC,2022-06-17 19:00:00+00:00,1.0012,12374300.073
USDC,2022-06-17 20:00:00+00:00,1.0012,10554165.6669
USDC,2022-06-17 21:00:00+00:00,1.0012,8070345.7227
USDC,2022-06-17 22:00:00+00:00,1.0013,3762042.7002
USDC,2022-06-17 23:00:00+00:00,1.0012,2563267.8397
USDC,2022-06-18 00:00:00+00:00,1.0013,13102722.9735
USDC,2022-06-18 01:00:00+00:00,1.0013,23634356.2566
USDC,2022-06-18 02:00:00+00:00,1.0013,15600323.817
USDC,2022-06-18 03:00:00+00:00,1.0014,3441886.3834
USDC,2022-06-18 04:00:00+00:00,1.0014,2531953.1022
USDC,2022-06-18 05:00:00+00:00,1.0014,7930519.5429
USDC,2022-06-18 06:00:00+00:00,1.0013,17592204.5749
USDC,2022-06-18 07:00:00+00:00,1.0015,44292772.2353
USDC,2022-06-18 08:00:00+00:00,1.0015,39383248.9144
USDC,2022-06-18 09:00:00+00:00,1.0015,40329834.8376
USDC,2022-06-18 10:00:00+00:00,1.0014,22441576.5016
USDC,2022-06-18 11:00:00+00:00,1.0014,26041867.4655
USDC,2022-06-18 12:00:00+00:00,1.0013,14279032.1346
USDC,2022-06-18 13:00:00+00:00,1.0014,17777173.4807
USDC,2022-06-18 14:00:00+00:00,1.0014,23739223.1662
USDC,2022-06-18 15:00:00+00:00,1.0013,13782211.135
USDC,2022-06-18 16:00:00+00:00,1.0014,31815447.3837
USDC,2022-06-18 17:00:00+00:00,1.0014,24741576.3333
USDC,2022-06-18 18:00:00+00:00,1.0014,22292280.2399
USDC,2022-06-18 19:00:00+00:00,1.0015,27910452.4655
USDC,2022-06-18 20:00:00+00:00,1.0017,83932947.5891
USDC,2022-06-18 21:00:00+00:00,1.0017,41552909.3678
USDC,2022-06-18 22:00:00+00:00,1.0016,18368326.5707
USDC,2022-06-18 23:00:00+00:00,1.0016,11862049.9216
USDC,2022-06-19 00:00:00+00:00,1.0014,23329332.4098
USDC,2022-06-19 01:00:00+00:00,1.0014,7266632.9407
USDC,2022-06-19 02:00:00+00:00,1.0014,8122654.2969
USDC,2022-06-19 03:00:00+00:00,1.0014,7504085.149
USDC,2022-06-19 04:00:00+00:00,1.0015,18887772.8825
USDC,2022-06-19 05:00:00+00:00,1.0014,21620937.4517
USDC,2022-06-19 06:00:00+00:00,1.0015,9137935.0534
USDC,2022-06-19 07:00:00+00:00,1.0016,52180367.3574
USDC,2022-06-19 08:00:00+00:00,1.0016,23166789.1018
USDC,2022-06-19 09:00:00+00:00,1.0016,22447357.6747
USDC,2022-06-19 10:00:00+00:00,1.0016,23032236.1764
USDC,2022-06-19 11:00:00+00:00,1.0014,12607989.3437
USDC,2022-06-19 12:00:00+00:00,1.0013,36090381.3982
USDC,2022-06-19 13:00:00+00:00,1.0013,8240638.024
USDC,2022-06-19 14:00:00+00:00,1.0013,4304039.0435
USDC,2022-06-19 15:00:00+00:00,1.0013,15150789.3327
USDC,2022-06-19 16:00:00+00:00,1.0014,6878767.0346
USDC,2022-06-19 17:00:00+00:00,1.0014,5187214.4041
USDC,2022-06-19 18:00:00+00:00,1.0014,8343333.5136
USDC,2022-06-19 19:00:00+00:00,1.0013,8885627.1836
USDC,2022-06-19 20:00:00+00:00,1.0013,10162014.4106
USDC,2022-06-19 21:00:00+00:00,1.0013,7957929.4461
USDC,2022-06-19 22:00:00+00:00,1.0013,6295285.3273
USDC,2022-06-19 23:00:00+00:00,1.0013,3502450.2032
USDC,2022-06-20 00:00:00+00:00,1.0013,15476809.3352
USDC,2022-06-20 01:00:00+00:00,1.0015,31174789.6472
USDC,2022-06-20 02:00:00+00:00,1.0014,10388243.5928
USDC,2022-06-20 03:00:00+00:00,1.0014,5725802.9636
USDC,2022-06-20 04:00:00+00:00,1.0015,2111404.874
USDC,2022-06-20 05:00:00+00:00,1.0014,5310932.5595
USDC,2022-06-20 06:00:00+00:00,1.0014,11530348.397
USDC,2022-06-20 07:00:00+00:00,1.0013,25455439.3629
USDC,2022-06-20 08:00:00+00:00,1.0014,16147024.9147
USDC,2022-06-20 09:00:00+00:00,1.0014,35199512.5733
USDC,2022-06-20 10:00:00+00:00,1.0012,22736064.9839
USDC,2022-06-20 11:00:00+00:00,1.0012,20682360.5664
USDC,2022-06-20 12:00:00+00:00,1.0011,28012674.5015
USDC,2022-06-20 13:00:00+00:00,1.0011,13381578.6142
USDC,2022-06-20 14:00:00+00:00,1.0011,8997771.7471
USDC,2022-06-20 15:00:00+00:00,1.0011,14208057.5517
USDC,2022-06-20 16:00:00+00:00,1.0012,51524902.1857
USDC,2022-06-20 17:00:00+00:00,1.0012,7880283.9632
USDC,2022-06-20 18:00:00+00:00,1.0012,20636824.9814
USDC,2022-06-20 19:00:00+00:00,1.0013,9356581.173
USDC,2022-06-20 20:00:00+00:00,1.0012,6021852.5926
USDC,2022-06-20 21:00:00+00:00,1.0012,6523711.5332
USDC,2022-06-20 22:00:00+00:00,1.0013,5689379.7982
USDC,2022-06-20 23:00:00+00:00,1.0012,2876924.943
USDC,2022-06-21 00:00:00+00:00,1.0013,7708009.1195
USDC,2022-06-21 01:00:00+00:00,1.0013,4585579.9189
USDC,2022-06-21 02:00:00+00:00,1.0013,3059536.7355
USDC,2022-06-21 03:00:00+00:00,1.0012,10837925.5468
USDC,2022-06-21 04:00:00+00:00,1.0012,35057366.4339
USDC,2022-06-21 05:00:00+00:00,1.0012,15695157.1605
USDC,2022-06-21 06:00:00+00:00,1.0012,27358935.0027
USDC,2022-06-21 07:00:00+00:00,1.0012,12587744.8277
USDC,2022-06-21 08:00:00+00:00,1.0011,11762661.7397
USDC,2022-06-21 09:00:00+00:00,1.0011,12645507.4455
USDC,2022-06-21 10:00:00+00:00,1.0011,15126467.0354
USDC,2022-06-21 11:00:00+00:00,1.0012,10754885.6329
USDC,2022-06-21 12:00:00+00:00,1.0012,19276280.5186
USDC,2022-06-21 13:00:00+00:00,1.0011,13011214.5609
USDC,2022-06-21 14:00:00+00:00,1.0011,25668337.2477
USDC,2022-06-21 15:00:00+00:00,1.001,10454614.7887
USDC,2022-06-21 16:00:00+00:00,1.001,6713110.5931
USDC,2022-06-21 17:00:00+00:00,1.0011,11981406.8465
USDC,2022-06-21 18:00:00+00:00,1.0011,18631262.2054
USDC,2022-06-21 19:00:00+00:00,1.0011,7014757.221
USDC,2022-06-21 20:00:00+00:00,1.0012,10869583.7988
USDC,2022-06-21 21:00:00+00:00,1.0011,5839241.9198
USDC,2022-06-21 22:00:00+00:00,1.0011,2908563.8023
USDC,2022-06-21 23:00:00+00:00,1.0012,3445558.6444
USDC,2022-06-22 00:00:00+00:00,1.0012,3729842.2333
USDC,2022-06-22 01:00:00+00:00,1.0011,3166699.7649
USDC,2022-06-22 02:00:00+00:00,1.0012,4794258.0354
USDC,2022-06-22 03:00:00+00:00,1.0011,6191233.3267
USDC,2022-06-22 04:00:00+00:00,1.0011,8352726.436
USDC,2022-06-22 05:00:00+00:00,1.0012,5882306.039
USDC,2022-06-22 06:00:00+00:00,1.0011,12270877.3112
USDC,2022-06-22 07:00:00+00:00,1.0011,12987301.9733
USDC,2022-06-22 08:00:00+00:00,1.0012,3854918.7756
USDC,2022-06-22 09:00:00+00:00,1.0011,12153329.2997
USDC,2022-06-22 10:00:00+00:00,1.0011,14645702.5479
USDC,2022-06-22 11:00:00+00:00,1.0011,8740319.6943
USDC,2022-06-22 12:00:00+00:00,1.0011,6461015.2628
USDC,2022-06-22 13:00:00+00:00,1.0012,11912678.3338
USDC,2022-06-22 14:00:00+00:00,1.0012,7440725.0207
USDC,2022-06-22 15:00:00+00:00,1.0012,14885364.0103
USDC,2022-06-22 16:00:00+00:00,1.0012,15587431.9532
USDC,2022-06-22 17:00:00+00:00,1.0011,13905744.3751
USDC,2022-06-22 18:00:00+00:00,1.0011,15782745.0745
USDC,2022-06-22 19:00:00+00:00,1.0012,4039680.6785
USDC,2022-06-22 20:00:00+00:00,1.0012,9394019.9104
USDC,2022-06-22 21:00:00+00:00,1.0012,4403942.1494
USDC,2022-06-22 22:00:00+00:00,1.0012,3404429.249
USDC,2022-06-22 23:00:00+00:00,1.0011,7435421.4457
USDC,2022-06-23 00:00:00+00:00,1.0011,25469866.9367
USDC,2022-06-23 01:00:00+00:00,1.0011,8957067.4355
USDC,2022-06-23 02:00:00+00:00,1.001,11343211.6706
USDC,2022-06-23 03:00:00+00:00,1.001,36298329.5991
USDC,2022-06-23 04:00:00+00:00,1.0009,3772848.192
USDC,2022-06-23 05:00:00+00:00,1.001,2391131.0047
USDC,2022-06-23 06:00:00+00:00,1.0009,9591449.765
USDC,2022-06-23 07:00:00+00:00,1.0009,3265864.6695
USDC,2022-06-23 08:00:00+00:00,1.001,6957323.9487
USDC,2022-06-23 09:00:00+00:00,1.0009,9574514.023
USDC,2022-06-23 10:00:00+00:00,1.001,4797661.075
USDC,2022-06-23 11:00:00+00:00,1.0009,5405166.5357
USDC,2022-06-23 12:00:00+00:00,1.0008,27040754.8215
USDC,2022-06-23 13:00:00+00:00,1.0008,22992925.6635
USDC,2022-06-23 14:00:00+00:00,1.001,23386173.5497
USDC,2022-06-23 15:00:00+00:00,1.0009,29489437.2695
USDC,2022-06-23 16:00:00+00:00,1.0008,13035781.158
USDC,2022-06-23 17:00:00+00:00,1.0009,14424781.5435
USDC,2022-06-23 18:00:00+00:00,1.001,5954324.4105
USDC,2022-06-23 19:00:00+00:00,1.0009,5678851.9641
USDC,2022-06-23 20:00:00+00:00,1.001,8895855.3981
USDC,2022-06-23 21:00:00+00:00,1.0009,4719621.0011
USDC,2022-06-23 22:00:00+00:00,1.001,11993731.3558
USDC,2022-06-23 23:00:00+00:00,1.0009,4300973.8515
USDC,2022-06-24 00:00:00+00:00,1.001,4602950.0644
USDC,2022-06-24 01:00:00+00:00,1.001,4629404.2975
USDC,2022-06-24 02:00:00+00:00,1.001,13110619.4858
USDC,2022-06-24 03:00:00+00:00,1.001,7241404.6912
USDC,2022-06-24 04:00:00+00:00,1.0009,15506385.7713
USDC,2022-06-24 05:00:00+00:00,1.001,5950476.1602
USDC,2022-06-24 06:00:00+00:00,1.0009,5300355.0955
USDC,2022-06-24 07:00:00+00:00,1.0006,74799614.7282
USDC,2022-06-24 08:00:00+00:00,1.0007,49180905.3924
USDC,2022-06-24 09:00:00+00:00,1.0008,29980188.7391
USDC,2022-06-24 10:00:00+00:00,1.0009,11918985.5606
USDC,2022-06-24 11:00:00+00:00,1.0008,79157428.1416
USDC,2022-06-24 12:00:00+00:00,1.0007,14587921.5118
USDC,2022-06-24 13:00:00+00:00,1.0007,21563135.2659
USDC,2022-06-24 14:00:00+00:00,1.0008,21170121.6643
USDC,2022-06-24 15:00:00+00:00,1.0009,10346803.3547
USDC,2022-06-24 16:00:00+00:00,1.0009,5754144.3391
USDC,2022-06-24 17:00:00+00:00,1.0009,12622250.1601
USDC,2022-06-24 18:00:00+00:00,1.001,9632926.3885
USDC,2022-06-24 19:00:00+00:00,1.001,6954490.3605
USDC,2022-06-24 20:00:00+00:00,1.0009,15131303.124
USDC,2022-06-24 21:00:00+00:00,1.0008,6368618.071
USDC,2022-06-24 22:00:00+00:00,1.0009,6014100.8513
USDC,2022-06-24 23:00:00+00:00,1.0008,9222970.887
USDC,2022-06-25 00:00:00+00:00,1.0008,6946284.2726
USDC,2022-06-25 01:00:00+00:00,1.0008,5804956.414
USDC,2022-06-25 02:00:00+00:00,1.0008,5781342.1487
USDC,2022-06-25 03:00:00+00:00,1.0008,4626048.7338
USDC,2022-06-25 04:00:00+00:00,1.0008,5440190.302
USDC,2022-06-25 05:00:00+00:00,1.0008,5385689.1559
USDC,2022-06-25 06:00:00+00:00,1.0008,7695814.0542
USDC,2022-06-25 07:00:00+00:00,1.0007,47896008.2364
USDC,2022-06-25 08:00:00+00:00,1.0007,7018304.4227
USDC,2022-06-25 09:00:00+00:00,1.0006,4382011.6511
USDC,2022-06-25 10:00:00+00:00,1.0006,5155813.4057
USDC,2022-06-25 11:00:00+00:00,1.0007,5091179.6644
USDC,2022-06-25 12:00:00+00:00,1.0006,6034329.718
USDC,2022-06-25 13:00:00+00:00,1.0007,5188465.3922
USDC,2022-06-25 14:00:00+00:00,1.0007,7652680.1013
USDC,2022-06-25 15:00:00+00:00,1.0007,5890204.3236
USDC,2022-06-25 16:00:00+00:00,1.0007,4559508.2739
USDC,2022-06-25 17:00:00+00:00,1.0006,5092089.3048
USDC,2022-06-25 18:00:00+00:00,1.0007,4821955.4544
USDC,2022-06-25 19:00:00+00:00,1.0006,2707706.5819
USDC,2022-06-25 20:00:00+00:00,1.0006,2325914.8803
USDC,2022-06-25 21:00:00+00:00,1.0007,5612886.7739
USDC,2022-06-25 22:00:00+00:00,1.0007,3761680.8257
USDC,2022-06-25 23:00:00+00:00,1.0007,2055919.369
USDC,2022-06-26 00:00:00+00:00,1.0007,3674899.1022
USDC,2022-06-26 01:00:00+00:00,1.0007,13108859.4419
USDC,2022-06-26 02:00:00+00:00,1.0008,7539275.5616
USDC,2022-06-26 03:00:00+00:00,1.0007,3391259.4399
USDC,2022-06-26 04:00:00+00:00,1.0007,2286422.265
USDC,2022-06-26 05:00:00+00:00,1.0007,4363309.1056
USDC,2022-06-26 06:00:00+00:00,1.0008,5098869.1078
USDC,2022-06-26 07:00:00+00:00,1.0008,4129883.8603
USDC,2022-06-26 08:00:00+00:00,1.0007,2942494.4144
USDC,2022-06-26 09:00:00+00:00,1.0007,5061985.1309
USDC,2022-06-26 10:00:00+00:00,1.0008,4183988.899
USDC,2022-06-26 11:00:00+00:00,1.0007,6418932.2108
USDC,2022-06-26 12:00:00+00:00,1.0008,9961318.1467
USDC,2022-06-26 13:00:00+00:00,1.0006,8932430.5586
USDC,2022-06-26 14:00:00+00:00,1.0007,2775593.2845
USDC,2022-06-26 15:00:00+00:00,1.0007,5126590.0168
USDC,2022-06-26 16:00:00+00:00,1.0007,15407576.3909
USDC,2022-06-26 17:00:00+00:00,1.0007,3238770.8888
USDC,2022-06-26 18:00:00+00:00,1.0007,3156270.1187
USDC,2022-06-26 19:00:00+00:00,1.0007,6802003.8866
USDC,2022-06-26 20:00:00+00:00,1.0007,2779365.5623
USDC,2022-06-26 21:00:00+00:00,1.0007,2820216.8369
USDC,2022-06-26 22:00:00+00:00,1.0006,5634040.7661
USDC,2022-06-26 23:00:00+00:00,1.0006,13408231.7109
USDC,2022-06-27 00:00:00+00:00,1.0007,2471486.3075
USDC,2022-06-27 01:00:00+00:00,1.0007,2509708.0266
USDC,2022-06-27 02:00:00+00:00,1.0007,3938835.8797
USDC,2022-06-27 03:00:00+00:00,1.0006,4824537.868
USDC,2022-06-27 04:00:00+00:00,1.0006,6017668.5716
USDC,2022-06-27 05:00:00+00:00,1.0007,12685457.5622
USDC,2022-06-27 06:00:00+00:00,1.0007,10006758.2202
USDC,2022-06-27 07:00:00+00:00,1.0007,10952142.2992
USDC,2022-06-27 08:00:00+00:00,1.0008,7499969.8016
USDC,2022-06-27 09:00:00+00:00,1.0007,10442869.3085
USDC,2022-06-27 10:00:00+00:00,1.0008,13279145.1657
USDC,2022-06-27 11:00:00+00:00,1.0006,8041106.8002
USDC,2022-06-27 12:00:00+00:00,1.0008,28628038.7655
USDC,2022-06-27 13:00:00+00:00,1.0008,86964984.3455
USDC,2022-06-27 14:00:00+00:00,1.001,66792984.9456
USDC,2022-06-27 15:00:00+00:00,1.0011,22673007.8844
USDC,2022-06-27 16:00:00+00:00,1.0011,28357562.3457
USDC,2022-06-27 17:00:00+00:00,1.001,16755644.6198
USDC,2022-06-27 18:00:00+00:00,1.0011,10002101.8
USDC,2022-06-27 19:00:00+00:00,1.0011,5146145.1366
USDC,2022-06-27 20:00:00+00:00,1.001,3246333.8845
USDC,2022-06-27 21:00:00+00:00,1.0011,3942283.1456
USDC,2022-06-27 22:00:00+00:00,1.0012,27315998.24
USDC,2022-06-27 23:00:00+00:00,1.001,18034912.8103
USDC,2022-06-28 00:00:00+00:00,1.0011,3471970.9778
USDC,2022-06-28 01:00:00+00:00,1.0011,4632005.538
USDC,2022-06-28 02:00:00+00:00,1.001,13732260.4963
USDC,2022-06-28 03:00:00+00:00,1.0014,153738421.5986
USDC,2022-06-28 04:00:00+00:00,1.0012,19928046.0157
USDC,2022-06-28 05:00:00+00:00,1.0013,9206315.8195
USDC,2022-06-28 06:00:00+00:00,1.0012,7218183.2936
USDC,2022-06-28 07:00:00+00:00,1.0012,8587432.2491
USDC,2022-06-28 08:00:00+00:00,1.0011,33526671.9754
USDC,2022-06-28 09:00:00+00:00,1.001,12318768.5239
USDC,2022-06-28 10:00:00+00:00,1.0012,28260058.2148
USDC,2022-06-28 11:00:00+00:00,1.0012,6238759.3239
USDC,2022-06-28 12:00:00+00:00,1.0011,10015551.0324
USDC,2022-06-28 13:00:00+00:00,1.0011,14067852.0111
USDC,2022-06-28 14:00:00+00:00,1.0011,14803912.0072
USDC,2022-06-28 15:00:00+00:00,1.0011,13028745.4587
USDC,2022-06-28 16:00:00+00:00,1.0011,15151263.419
USDC,2022-06-28 17:00:00+00:00,1.0015,39314622.4633
USDC,2022-06-28 18:00:00+00:00,1.0012,29242268.8903
USDC,2022-06-28 19:00:00+00:00,1.0012,5399872.0026
USDC,2022-06-28 20:00:00+00:00,1.0013,3938397.6652
USDC,2022-06-28 21:00:00+00:00,1.0013,2329866.7533
USDC,2022-06-28 22:00:00+00:00,1.0013,5890706.7152
USDC,2022-06-28 23:00:00+00:00,1.0013,5278298.8827
USDC,2022-06-29 00:00:00+00:00,1.0013,8084401.5179
USDC,2022-06-29 01:00:00+00:00,1.0014,17270979.92
USDC,2022-06-29 02:00:00+00:00,1.0014,13706862.6895
USDC,2022-06-29 03:00:00+00:00,1.0014,14969038.1055
USDC,2022-06-29 04:00:00+00:00,1.0016,14139735.162
USDC,2022-06-29 05:00:00+00:00,1.0016,16489042.8803
USDC,2022-06-29 06:00:00+00:00,1.0016,15405209.2353
USDC,2022-06-29 07:00:00+00:00,1.0015,45833005.9105
USDC,2022-06-29 08:00:00+00:00,1.0015,24724071.2381
USDC,2022-06-29 09:00:00+00:00,1.0013,30528159.9822
USDC,2022-06-29 10:00:00+00:00,1.0013,9028767.498
USDC,2022-06-29 11:00:00+00:00,1.0014,13445543.289
USDC,2022-06-29 12:00:00+00:00,1.0013,7370356.8046
USDC,2022-06-29 13:00:00+00:00,1.0013,27695108.0878
USDC,2022-06-29 14:00:00+00:00,1.0012,30608872.9395
USDC,2022-06-29 15:00:00+00:00,1.0014,23712820.8512
USDC,2022-06-29 16:00:00+00:00,1.0012,39982745.3857
USDC,2022-06-29 17:00:00+00:00,1.0014,31643736.9759
USDC,2022-06-29 18:00:00+00:00,1.0013,12513469.956
USDC,2022-06-29 19:00:00+00:00,1.0013,16917394.3875
USDC,2022-06-29 20:00:00+00:00,1.0013,9946351.3352
USDC,2022-06-29 21:00:00+00:00,1.0011,9877855.9134
USDC,2022-06-29 22:00:00+00:00,1.0012,5676686.2515
USDC,2022-06-29 23:00:00+00:00,1.0012,10259712.9534
USDC,2022-06-30 00:00:00+00:00,1.0012,12662573.2231
USDC,2022-06-30 01:00:00+00:00,1.0013,3553022.2322
USDC,2022-06-30 02:00:00+00:00,1.0013,18896024.9293
USDC,2022-06-30 03:00:00+00:00,1.0013,16207529.4488
USDC,2022-06-30 04:00:00+00:00,1.0013,50941209.9633
USDC,2022-06-30 05:00:00+00:00,1.0013,7022664.138
USDC,2022-06-30 06:00:00+00:00,1.0013,13452405.243
USDC,2022-06-30 07:00:00+00:00,1.0013,12931388.4905
USDC,2022-06-30 08:00:00+00:00,1.0013,26523680.4239
USDC,2022-06-30 09:00:00+00:00,1.0014,19592756.3513
USDC,2022-06-30 10:00:00+00:00,1.0012,31355867.4547
USDC,2022-06-30 11:00:00+00:00,1.0012,21852166.8278
USDC,2022-06-30 12:00:00+00:00,1.0013,12948498.3563
USDC,2022-06-30 13:00:00+00:00,1.0013,9472078.8041
USDC,2022-06-30 14:00:00+00:00,1.0013,16289459.6867
USDC,2022-06-30 15:00:00+00:00,1.0012,15858740.351
USDC,2022-06-30 16:00:00+00:00,1.0011,10567017.6195
USDC,2022-06-30 17:00:00+00:00,1.0012,14393128.8471
USDC,2022-06-30 18:00:00+00:00,1.0012,11170598.8499
USDC,2022-06-30 19:00:00+00:00,1.0014,14982304.3044
USDC,2022-06-30 20:00:00+00:00,1.0013,4299580.6408
USDC,2022-06-30 21:00:00+00:00,1.0013,5834913.9732
USDC,2022-06-30 22:00:00+00:00,1.0013,6545746.7772
USDC,2022-06-30 23:00:00+00:00,1.0013,4854532.2074
BUSD,2022-04-01 00:00:00+00:00,0.9998,24793149.662
BUSD,2022-04-01 01:00:00+00:00,0.9997,28141303.887
BUSD,2022-04-01 02:00:00+00:00,0.9997,40857107.1229
BUSD,2022-04-01 03:00:00+00:00,0.9997,28247444.9252
BUSD,2022-04-01 04:00:00+00:00,0.9998,30445425.7371
BUSD,2022-04-01 05:00:00+00:00,0.9997,31926543.9872
BUSD,2022-04-01 06:00:00+00:00,0.9997,33496636.2685
BUSD,2022-04-01 07:00:00+00:00,0.9997,61200433.1106
BUSD,2022-04-01 08:00:00+00:00,0.9996,33176473.34
BUSD,2022-04-01 09:00:00+00:00,0.9996,31224108.3462
BUSD,2022-04-01 10:00:00+00:00,0.9995,44022089.927
BUSD,2022-04-01 11:00:00+00:00,0.9995,34985370.0775
BUSD,2022-04-01 12:00:00+00:00,0.9995,32269577.6004
BUSD,2022-04-01 13:00:00+00:00,0.9995,34009772.8954
BUSD,2022-04-01 14:00:00+00:00,0.9995,45625537.2905
BUSD,2022-04-01 15:00:00+00:00,0.9995,58748758.9921
BUSD,2022-04-01 16:00:00+00:00,0.9996,97499847.2222
BUSD,2022-04-01 17:00:00+00:00,0.9996,23532927.8382
BUSD,2022-04-01 18:00:00+00:00,0.9996,25330133.7957
BUSD,2022-04-01 19:00:00+00:00,0.9997,14749033.4242
BUSD,2022-04-01 20:00:00+00:00,0.9996,31614297.8044
BUSD,2022-04-01 21:00:00+00:00,0.9996,15766033.9783
BUSD,2022-04-01 22:00:00+00:00,0.9996,21132001.497
BUSD,2022-04-01 23:00:00+00:00,0.9996,45962968.6551
BUSD,2022-04-02 00:00:00+00:00,0.9996,41331965.9687
BUSD,2022-04-02 01:00:00+00:00,0.9997,31510523.5896
BUSD,2022-04-02 02:00:00+00:00,0.9996,22478426.1786
BUSD,2022-04-02 03:00:00+00:00,0.9996,41772444.5119
BUSD,2022-04-02 04:00:00+00:00,0.9996,15982477.6894
BUSD,2022-04-02 05:00:00+00:00,0.9996,12512176.5619
BUSD,2022-04-02 06:00:00+00:00,0.9997,24226126.0495
BUSD,2022-04-02 07:00:00+00:00,0.9997,36333959.7385
BUSD,2022-04-02 08:00:00+00:00,0.9996,25965134.0696
BUSD,2022-04-02 09:00:00+00:00,0.9996,27603168.2982
BUSD,2022-04-02 10:00:00+00:00,0.9997,20476648.8911
BUSD,2022-04-02 11:00:00+00:00,0.9996,20686993.6249
BUSD,2022-04-02 12:00:00+00:00,0.9997,29094151.1112
BUSD,2022-04-02 13:00:00+00:00,0.9996,25035345.8172
BUSD,2022-04-02 14:00:00+00:00,0.9996,25880612.1832
BUSD,2022-04-02 15:00:00+00:00,0.9997,46592423.0876
BUSD,2022-04-02 16:00:00+00:00,0.9997,27622936.9761
BUSD,2022-04-02 17:00:00+00:00,0.9997,19663669.1369
BUSD,2022-04-02 18:00:00+00:00,0.9996,26593436.9093
BUSD,2022-04-02 19:00:00+00:00,0.9997,13516415.6327
BUSD,2022-04-02 20:00:00+00:00,0.9996,13694084.6251
BUSD,2022-04-02 21:00:00+00:00,0.9996,16801872.3724
BUSD,2022-04-02 22:00:00+00:00,0.9996,26685275.2229
BUSD,2022-04-02 23:00:00+00:00,0.9997,22902368.4385
BUSD,2022-04-03 00:00:00+00:00,0.9997,18927731.9442
BUSD,2022-04-03 01:00:00+00:00,0.9996,26985050.2993
BUSD,2022-04-03 02:00:00+00:00,0.9996,17556667.8706
BUSD,2022-04-03 03:00:00+00:00,0.9997,14976747.0248
BUSD,2022-04-03 04:00:00+00:00,0.9997,16470816.5724
BUSD,2022-04-03 05:00:00+00:00,0.9997,14345382.3382
BUSD,2022-04-03 06:00:00+00:00,0.9997,19469463.9314
BUSD,2022-04-03 07:00:00+00:00,0.9996,25058414.8937
BUSD,2022-04-03 08:00:00+00:00,0.9996,22279593.9607
BUSD,2022-04-03 09:00:00+00:00,0.9996,20090633.8958
BUSD,2022-04-03 10:00:00+00:00,0.9996,19272225.2565
BUSD,2022-04-03 11:00:00+00:00,0.9996,17962615.0903
BUSD,2022-04-03 12:00:00+00:00,0.9996,24992906.3304
BUSD,2022-04-03 13:00:00+00:00,0.9997,38432160.6448
BUSD,2022-04-03 14:00:00+00:00,0.9997,34090464.6661
BUSD,2022-04-03 15:00:00+00:00,0.9996,20755274.6225
BUSD,2022-04-03 16:00:00+00:00,0.9996,18934770.9909
BUSD,2022-04-03 17:00:00+00:00,0.9997,15599777.6269
BUSD,2022-04-03 18:00:00+00:00,0.9996,15589196.211
BUSD,2022-04-03 19:00:00+00:00,0.9996,19472707.1743
BUSD,2022-04-03 20:00:00+00:00,0.9996,20937600.7054
BUSD,2022-04-03 21:00:00+00:00,0.9997,21238128.9696
BUSD,2022-04-03 22:00:00+00:00,0.9998,59101852.0547
BUSD,2022-04-03 23:00:00+00:00,0.9997,15136669.6034
BUSD,2022-04-04 00:00:00+00:00,0.9998,24307422.7839
BUSD,2022-04-04 01:00:00+00:00,0.9997,14894970.142
BUSD,2022-04-04 02:00:00+00:00,0.9997,15052768.8401
BUSD,2022-04-04 03:00:00+00:00,0.9997,14752302.5746
BUSD,2022-04-04 04:00:00+00:00,0.9997,14194993.9957
BUSD,2022-04-04 05:00:00+00:00,0.9997,13334386.6216
BUSD,2022-04-04 06:00:00+00:00,0.9997,13026123.0258
BUSD,2022-04-04 07:00:00+00:00,0.9997,30375225.3652
BUSD,2022-04-04 08:00:00+00:00,0.9998,36860847.5106
BUSD,2022-04-04 09:00:00+00:00,0.9998,70306763.6133
BUSD,2022-04-04 10:00:00+00:00,0.9997,60189686.3148
BUSD,2022-04-04 11:00:00+00:00,0.9998,23492706.8004
BUSD,2022-04-04 12:00:00+00:00,0.9997,20517775.6984
BUSD,2022-04-04 13:00:00+00:00,0.9998,31476650.4933
BUSD,2022-04-04 14:00:00+00:00,0.9997,30502237.4348
BUSD,2022-04-04 15:00:00+00:00,0.9998,40302726.3018
BUSD,2022-04-04 16:00:00+00:00,0.9998,25562288.2233
BUSD,2022-04-04 17:00:00+00:00,0.9998,83702745.4633
BUSD,2022-04-04 18:00:00+00:00,0.9997,31956570.806
BUSD,2022-04-04 19:00:00+00:00,0.9998,19972248.1925
BUSD,2022-04-04 20:00:00+00:00,0.9997,106138903.2228
BUSD,2022-04-04 21:00:00+00:00,0.9998,24438558.1262
BUSD,2022-04-04 22:00:00+00:00,0.9998,26261470.977
BUSD,2022-04-04 23:00:00+00:00,0.9998,18972612.247
BUSD,2022-04-05 00:00:00+00:00,0.9997,19714997.0668
BUSD,2022-04-05 01:00:00+00:00,0.9998,18742179.8751
BUSD,2022-04-05 02:00:00+00:00,0.9999,40455589.8799
BUSD,2022-04-05 03:00:00+00:00,0.9999,19736285.5311
BUSD,2022-04-05 04:00:00+00:00,0.9998,16401599.5567
BUSD,2022-04-05 05:00:00+00:00,0.9998,18171815.1718
